LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,32,331.25,61.73,2,5.679999828,96.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,33,293.54,69.66,2,5.679999828,120.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,34,300.36,68.08,2,5.679999828,101.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,35,296.4,68.99,2,5.679999828,96
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,36,319.18,64.06,2,5.679999828,77
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,37,320.72,63.76,2,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,38,327.22,62.49,2,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,39,302.26,67.65,2,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,40,307.94,66.4,2,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,41,331.79,61.63,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,42,331.79,61.63,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,43,331.79,61.63,1,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,44,331.79,61.63,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,45,331.79,61.63,1,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,46,295.65,69.16,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,47,309.58,66.05,2,5.679999828,64.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,48,298.01,68.62,2,5.679999828,65
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,49,302.03,67.7,2,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,50,296.35,69,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,51,296.35,69,1,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,52,296.35,69,1,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,53,277.15,73.78,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,54,272.72,74.98,1,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,55,268.28,76.22,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,56,268.28,76.22,1,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,57,298.95,68.4,1,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,58,298.95,68.4,1,5.679999828,80
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,59,298.95,68.4,1,5.679999828,81.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,60,298.95,68.4,1,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,61,293.46,69.68,2,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,62,300.77,67.99,2,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,63,291.15,70.23,2,5.679999828,77
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,64,308.63,66.25,2,5.679999828,82.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,65,329.1,62.13,2,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,66,304.69,67.11,2,5.679999828,84.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,67,307.34,66.53,2,5.679999828,85
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,68,312.31,65.47,2,5.679999828,91.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,69,269.98,75.74,1,5.679999828,90
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,70,269.98,75.74,1,5.679999828,84.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,71,269.98,75.74,1,5.679999828,87
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,72,288.9,70.78,1,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,73,311.98,65.54,1,5.679999828,62.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,74,335.05,61.03,1,5.679999828,50.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,75,335.05,61.03,1,5.679999828,51.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,76,335.05,61.03,1,5.679999828,50.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,77,268.03,76.29,2,5.679999828,45
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,78,299.45,68.29,2,5.679999828,39.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,79,276.35,73.99,2,5.679999828,31
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,80,270.13,75.7,2,5.679999828,28.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,81,270.15,75.69,2,5.679999828,25.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,82,264.33,77.36,2,5.679999828,27
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,83,290.99,70.27,2,5.679999828,24
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,84,280.95,72.78,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,85,256.92,79.59,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,86,277.54,73.68,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,87,291.67,70.11,2,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,88,268.88,76.05,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,89,261.29,78.26,2,5.679999828,14.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,90,273.28,74.82,2,5.679999828,11.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,91,244.68,83.57,3,5.679999828,8.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,92,298.4,68.53,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,93,253.09,80.79,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,94,316.53,64.6,2,5.679999828,5.5
AL2473,A49 between A40 and A4137 (AL2473),9/16/2014 0:00,95,242.86,84.2,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),9/17/2014 0:00,0,263.64,77.56,4,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),9/17/2014 0:00,1,243.13,84.1,3,5.679999828,4
